Santa Barbara,21,9,72.33697918938722,9.95699315935726,64.5881201260978,8.595881703806702
Kansas St,20,12,70.44774833206776,7.820626858305217,62.71609988615299,12.758711521816135
Missouri,22,11,76.05866372774456,10.028386663871208,68.33586236283996,8.520649454471899
Maryland,17,15,74.73098005271385,9.29017714602288,67.07752619794113,11.123986821201289
Cleveland St,21,11,73.53665151444697,10.446697603040326,65.98910487846732,11.59238663885431
E Kentucky,24,9,77.20259221826504,12.443459741700908,69.69219424166066,8.455105746029295
UTEP,23,10,69.55006661296574,8.426564378124462,62.04008353545275,10.251903014012678
Buffalo,19,10,75.38891671779263,9.720190969398116,67.94985875297822,10.488727810418252
LSU,19,13,78.17175021528574,9.330776184904362,70.75398039998086,10.535972207271731
Tulsa,21,12,74.37590359665927,10.656938017969688,67.03194658544658,12.02136506307418
Indiana,17,15,73.75552793895066,13.544936055770648,66.4479721759627,9.698229109744654
Princeton,20,8,71.61650284462235,8.146268417808495,64.36072657471703,11.047804270858453
UC Irvine,23,11,69.10929895215061,11.975368257992228,62.10960322669654,13.234600374856083
NC State,21,13,75.31820296727908,8.860811699856939,68.59999610869018,9.51355862900317
Iona,22,10,84.66419371857847,11.283254737232717,77.96502741618205,9.05811890621254
Georgetown,17,14,71.03203510674622,11.169398748022777,64.4418071047523,10.140343799934499
San Francisco,21,11,76.07896715624307,11.066996507650503,69.58634016564407,11.555977656047354
Clemson,20,12,62.46268967592964,9.573452943883819,55.97146966727616,11.689478770764772
Toledo,27,6,81.3425681191961,12.143155518414455,74.8864631391475,11.654514793255293
Marquette,17,15,73.76085106497153,13.587595388813778,67.37658055068538,11.548363766190612
Ohio,23,11,72.50057447069078,8.434654539375536,66.20712902301392,11.137652181238089
Illinois,19,14,65.81039587275397,10.1111251365268,59.58361541271394,11.197066085746021
Belmont,24,9,80.43985911346286,11.379647069152648,74.23789255361808,10.395148161258655
Mississippi,19,14,78.10587228114989,10.189554784444432,71.93867508218612,11.93691954844884
Nebraska,19,12,69.7292520830114,9.473974698103357,63.59036470510171,10.831546476716792
St Bonaventure,18,15,75.48621484710311,8.645006916154964,69.35899599894242,9.315326684519146
California,19,13,73.7191186872632,10.012659907412647,67.60416992332074,11.351787578126585
Northern Iowa,16,15,75.06573883903064,10.745295289449155,69.01322598613942,11.900610386191424
Delaware,25,9,82.52660911907599,9.86679706463464,76.54941418101379,8.324712483676516
Wyoming,18,14,64.97108722442958,9.385099329560578,59.18140180285041,8.3179241380377
ULL,22,11,80.4568986966992,12.540780979097203,74.75414413730512,11.200069818428677
Utah St,18,14,70.97261718740813,10.61222265614848,65.30199997008324,7.860230816864139
Incarnate Word,21,6,78.00708095045026,12.995973144774135,72.36420079682128,11.470465050454731
Hawaii,20,11,78.87263531629426,12.226171076007027,73.37640135348033,10.254865931433871
Georgia,19,13,69.98126299058976,9.733918258282296,64.58095858776647,11.27141032742899
Davidson,20,12,78.39637933810172,13.34876123170572,73.07335218027242,15.047661089561668
Seton Hall,17,17,73.19891693603708,9.946945993571667,67.92104229156386,8.368500920646866
Miami FL,17,16,61.99189228432096,10.459822933943437,56.72567344438858,9.410469183010951
S Dakota St,19,12,73.90623451820056,8.113194261493295,68.67534156537458,10.476394356715582
American Univ,20,12,62.44297419991015,8.711802569498113,57.21570196829828,9.279146290038017
W Michigan,23,9,72.7760093891458,12.913595163005812,67.67005835374384,10.524008033234516
Notre Dame,15,17,74.36633955140928,9.693015263264927,69.27369519570254,7.5972956288772435
Columbia,19,12,66.86932693877951,11.281685038201465,61.89117854595549,9.149868488533675
IPFW,24,10,74.94785862315702,13.586289213808184,70.18550764281885,9.328611795095076
Purdue,15,17,75.52480180411712,9.747539724722277,70.78400863208803,8.311180998195963
Penn St,15,17,74.14265629354479,9.084878591533519,69.55775549566341,10.443184412445818
Wofford,20,12,64.91567090799141,10.495139469413672,60.33381531777285,7.994244652399934
Texas Tech,14,18,68.43061265916884,10.499628815513635,63.91918115966814,9.078062641684891
Stony Brook,23,10,71.8178297201468,9.319657053218014,67.37271540228912,11.959066821094822
Portland,15,16,74.98376152823171,11.791175006478808,70.63378789665997,9.83784975880393
Richmond,19,14,66.44556232274472,8.08475086731833,62.12379265524176,8.838198836747369
Indiana St,23,10,71.86533173906022,9.858877174710592,67.56758288120834,9.569276880247967
E Michigan,21,14,64.57867011437924,10.192664534791263,60.33587744247453,11.57145324855013
Southern Univ,19,13,69.05140506822683,15.953535473866154,64.82928646944954,12.45169906079321
Towson,23,10,73.28587547021507,11.04785356761792,69.06549415901348,8.588735035485255
Texas A&M,17,15,65.29137099583637,12.250532949231046,61.1879060817126,9.821375786195318
Boston Univ,24,10,71.68505714894106,10.668562184581052,67.61141618492945,10.629872252602206
NE Omaha,16,14,80.292350694443,12.18447828010342,76.25005879666165,11.261996952141912
Weber St,19,11,71.17322785893676,10.737927414851931,67.18495937936082,9.539609155384964
Valparaiso,18,15,70.50619493128589,15.347408399643605,66.5298581392455,13.47140360433853
Denver,16,15,66.57725207085215,10.286058898068061,62.80873377400715,8.179239331258039
Colorado St,16,16,73.68374888847083,11.676946828192468,69.9360718524059,8.96140053839928
SC Upstate,19,14,72.51889388671482,8.579568513046056,68.7920319775639,9.10110158994543
FL Gulf Coast,22,12,70.68291497859303,9.715560423930182,66.9817445888703,10.209918710080002
Arkansas St,19,13,75.58500351070482,12.110664683145275,71.90189923825041,14.784312167564469
Butler,14,17,68.8197226982906,11.847755179257595,65.22650253963229,12.064545602703799
Alabama,13,19,68.21207936947475,11.234235757975194,64.66741845932262,9.54121243011365
Murray St,18,11,75.50066933606563,13.065273089990024,72.00536611317594,11.847571546055631
Fresno St,17,16,74.93187329913597,11.673899250616053,71.43712194454392,13.054335085883766
Washington,17,15,77.23114198103423,8.975784016212298,73.92808829544023,11.434249019703085
Wright St,20,14,65.07340552246657,8.303801452096273,61.951031199682596,12.79805630399689
Vanderbilt,15,16,64.97458154914095,9.982018181104849,61.976996092149186,9.109627357202266
Sam Houston St,23,10,73.06080421436582,14.141187382822057,70.06556389631479,12.45205722848733
Charleston So,13,18,75.20716611896856,19.03672181909842,72.29967905094433,14.536334268285291
Brown,15,13,71.43401510747432,9.742409898174126,68.53840283972993,9.515107489823741
Auburn,14,16,73.59395503166043,8.702570061009615,70.71770486048769,11.33632170446277
UAB,18,13,73.51110706517751,10.706275817872962,70.65642217370139,11.033724788926689
Akron,21,12,68.3023081821312,11.368679902596236,65.4848643221343,10.201848710010314
Canisius,21,12,77.60646876161915,11.238329097937623,74.7923184785899,9.618648015703183
Oregon St,16,15,76.22639657060847,9.549110159739898,73.54485622997161,9.675559184336958
La Salle,15,16,68.4645360086394,10.784015484460474,66.05814962991566,9.734354563087754
Georgia Tech,16,17,68.31391489324885,9.507003011935527,65.96869026750583,8.328212105315988
N Colorado,18,13,72.89375584414994,12.179000163008348,70.56934922596798,9.724013607491425
San Diego,16,16,64.4905227865507,6.671390859597955,62.241980856537616,9.729564792079476
Morehead St,20,13,74.27438787820715,14.77061561096229,72.05705384433047,9.760325074853837
Missouri St,20,12,70.01428857665911,11.817867188880298,67.82142889583265,11.177980041630693
Bucknell,16,14,66.06502990648589,10.009492094380933,63.92206995614999,7.767456011457854
Metro St,3,1,72.12330642587779,8.584869015914741,70.06379703410036,4.658364661809123
Wake Forest,17,16,71.85539849104998,9.496941476792044,69.8987693559289,10.438888596429168
Oral Roberts,17,16,71.25164684054145,7.536229801240042,69.35107679315885,7.959651648210195
W Kentucky,20,12,67.583624528284,10.041085675235715,65.74209045309563,8.586799977194755
Quinnipiac,20,11,79.54203251579808,10.122052894214516,77.75404453464799,10.164631750658982
UNC Asheville,17,15,76.88899306800916,12.623487689945511,75.14149950258516,13.117771162722528
Rhode Island,14,18,67.79224457691217,9.203705381577773,66.07140304214337,10.283041051157152
Nova SE,1,0,70.71635076431315,6.485510052895442,69.0083587937466,9.49455284549602
Gardner Webb,18,15,70.53458364213118,12.104904158528344,68.83392808244123,12.027898907301926
Drexel,16,14,68.99411968596364,10.692387166229548,67.33352408860696,11.782987870413816
Albany NY,18,14,65.25952756356551,9.282422440204758,63.662716452082954,7.461965461784039
Coastal Car,21,12,70.05791530178965,12.129421596572374,68.46511018203913,9.972390687538601
Kent,16,16,70.2186707849024,9.756118595423459,68.82080117263563,9.488681297226485
Winthrop,20,13,72.71230612456411,13.224431231346408,71.33921193055188,10.767939866344504
Youngstown St,15,17,76.251657899389,12.058732572167377,74.88996602641711,11.194264276157426
Charlotte,17,14,72.75289423209516,9.413058422185554,71.41713681148453,10.897275945459228
Wagner,19,12,69.80717607712111,9.39287613180145,68.49578178300966,11.122239000773202
Colgate,13,18,70.47977735155064,10.148581790358152,69.22129372688426,9.999484386870977
Houston,17,16,73.68600556618364,9.190598473795141,72.44323753346676,10.105654152035674
Utah Valley,20,11,65.61685456082014,13.3503415748318,64.43028209107636,11.138291841661994
Washington St,11,20,66.14161173053488,15.837094812190452,64.95643065770015,10.192211671509087
Radford,21,12,74.73327564859682,13.534417825948056,73.57457814855425,10.35533362407494
South Carolina,14,20,70.13845957384486,9.2188466161868,69.04690535538798,10.336940364395241
Illinois St,16,15,69.36653735544476,10.51604987291841,68.29691601366542,12.395864119374302
Central Penn,0,4,72.77474836706207,6.261783628919307,71.74830664749106,40.164021091277256
Holy Cross,19,13,66.87329388652525,11.636768531347343,66.00128816116221,14.389015246534289
Chaminade,0,4,73.28143563975489,9.592303987297083,72.44536579920292,23.654238304470468
Nevada,15,17,73.71778731071622,9.338694412800201,72.88588864743326,10.685393417031769
Long Beach St,15,17,70.22754251102256,11.293045934169445,69.41771088821912,10.574795350484825
Elon,18,14,71.5849294210767,15.180327250469654,70.8142732048457,9.156901431132694
Hampton,18,12,72.64357079122769,12.57571713151433,71.88589611796945,11.036697749368505
Montana,17,13,69.40372465121058,9.773548642677852,68.76989906767872,8.814812069849
East Carolina,17,16,72.064333566511,13.33636105542349,71.4809331499038,10.599203916289385
Col Charleston,14,18,62.27100915185848,11.207844852336022,61.69030375276953,10.3636291273197
Santa Clara,14,19,70.56852440119643,9.72928506404213,70.01725114310516,12.302377646652959
Duquesne,13,17,74.88861684646272,10.704729042737686,74.350487321772,8.998689164165105
WI Milwaukee,21,13,71.20214182932389,10.544165536366934,70.6662831596773,8.173544944968059
SW Christian,0,1,70.95761049754357,8.447568540178786,70.43618989527809,41.42441101371234
FL Memorial,0,1,71.08183829776361,8.37603433263976,70.56902217819204,30.098396410987394
Lyon,1,1,68.86366061065137,26.119869221236733,68.35250869207808,9.835749474852339
E Washington,15,16,77.65602173239829,9.39535313673392,77.15267467045281,11.654963402710429
Bryant,18,14,73.37675509556261,12.474872331201952,72.91055358824516,10.376331242041175
Yale,15,13,66.29832150996573,9.811053035445712,65.8611855208856,7.828415144134267
Missouri S&T,0,1,71.0585090365717,5.419436969237101,70.654139893792,27.486875464570133
Fisk,0,2,71.26238191683088,8.420020738321249,70.87046845964618,42.02503127919517
Newberry,0,2,71.26555552484652,16.944283108048573,70.93972514041016,36.02495316688527
Graceland,0,1,70.70724721584665,13.798723312855284,70.43232470769236,42.63072204131768
Arizona Chr,0,1,70.98770120713023,4.925298578675136,70.72520069441875,21.010522854626647
Our Lady Lake,0,1,70.85596465414194,13.464393213897377,70.61842591416236,25.726146937104502
Wiley,0,1,70.69459455978584,22.940899130867393,70.46358536492542,40.37733531937177
Northwestern LA,17,14,83.45139014843299,16.200347944894713,83.22240957614325,13.184423549011798
Kalamazoo,0,1,70.6997346287681,3.8281776844215734,70.47288749513888,37.316434414181636
William & Mary,20,12,73.1983978481148,11.20611677006825,72.97246294245751,8.12232347987835
Fayetteville St,0,1,70.84875822602746,6.979923672170214,70.62598001439275,24.69536988359156
Bridgewater VA,0,1,70.61877618405917,10.040683730683671,70.39745874206565,37.330513683514226
LeMoyne-Owen,0,1,70.85256995188608,8.530773433812763,70.64426149354465,26.091211157818417
Ohio Valley,0,1,70.81415593877125,5.108410453523419,70.64788817880127,26.26479585380347
Virginia Union,0,1,70.79931227501048,12.888558079403671,70.6430655641734,22.23071670939733
Coast Guard,0,1,69.32004340157918,24.151672248577484,69.18343210566648,3.3057513656936486
St Francis NY,18,14,66.82977419874055,8.48470099725353,66.6997814282746,9.81631289389914
Selma AL,0,1,70.69577654995645,10.238406937327673,70.58166528996725,29.140587998270338
TAM C. Christi,17,15,66.13501178526826,9.881888306428868,66.03404199387727,10.98134595113676
MT Western,0,1,70.86092294030145,4.417101432560421,70.78211656400669,20.954855492695618
Mt Olive,0,1,70.60856062857412,4.200479397662229,70.53681570457778,5.872261019828727
Pepperdine,15,16,71.86750999576059,7.957043177140959,71.80253689500454,8.36884266090384
Southern Poly,0,1,70.78178166230376,9.03168361168923,70.72397730277777,22.406677818582214
R Morris Spfd,0,1,70.58362660085022,4.928126830594628,70.56174298925478,31.609101153347225
La Verne,0,1,70.68352533580035,5.78486280335501,70.69375196721279,22.79255667875127
Stillman,0,4,71.9543915975274,9.68145633233632,71.96662470253013,32.83878057104234
S Illinois,14,19,66.44491939278169,9.151834540016178,66.4781650937951,8.335428197929126
Eastern Univ,0,1,70.85050814869138,5.949706202248781,70.89243353160474,16.01969559072214
Suffolk,0,1,70.48481928469315,2.651531193660564,70.55670514031785,30.34889318678807
AL Huntsville,0,1,70.96239376566628,3.895599225901623,71.04084246696824,12.321457103415227
WI Parkside,0,1,70.72603363808861,7.112914374100595,70.82132693513037,19.67037855898581
Pacific,15,15,73.85791825393446,10.467950121098479,73.95391589061953,7.946078249768536
WV Tech,0,1,70.51367727532687,5.158003836775198,70.61470758333175,26.205475738647294
Permian Basin,1,0,70.88518924425085,13.614037211036766,70.98776989731958,8.55629151755584
Philadelphia,0,1,69.20381862563816,21.678115157090133,69.32563718513939,3.1929545764110667
Drake,15,16,68.08201083690216,11.406104521457236,68.20648455608323,7.621011655143166
CS Bakersfield,13,19,67.06469977499356,11.395067174898998,67.19014635069695,9.189614932152306
Wilmington DE,1,0,69.2274089572583,8.138661328409057,69.36074298670877,5.27263922044523
Ecclesia,0,1,70.19611806936518,2.702162797076371,70.35732191437141,50.41365636041617
MT St-Billings,0,1,70.71419375679046,5.132721157806639,70.87862345239411,11.533945951999913
W Carolina,19,15,72.48363568858942,11.602805594851047,72.6545407171059,11.690800774507448
Dartmouth,12,16,67.38579265429148,11.686627371373184,67.56467219378412,9.531342537885722
Notre Dame OH,0,1,70.49915229727148,4.0132991496348644,70.68129572471486,24.9311691316456
Roanoke,0,1,70.4844729348897,3.3965743272220403,70.67548828482161,21.352986121950124
Albertus Magnus,0,1,70.85284518951798,6.9209571507756245,71.05257848656503,14.770346439673165
AK Anchorage,0,3,72.09309271277816,10.168010998712855,72.29972838165882,15.567598709626537
Wilmington OH,1,0,69.10692826868865,4.255230782268527,69.31902122951898,4.530335272850392
VA-Lynchburg,0,1,70.18976947762843,2.5776786865831514,70.40771453341627,35.32690681775091
Old Dominion,16,17,63.008115172718966,9.95969318957323,63.238895533748355,8.95149233075557
Catholic,0,1,70.50246745357104,3.35260474581148,70.75049254152756,19.157803926821817
SE Missouri St,18,14,79.2692515409701,15.426591666310912,79.58062324707782,11.41262092385294
Young Harris,0,1,69.18993791742275,14.353641605031118,69.52146024039553,3.349891951715242
UCF,13,18,73.32373016398253,12.70771168566558,73.73336680971056,8.88567671722116
Mars Hill,1,1,70.89010322491352,17.573470258618823,71.31312856659896,22.32562675975425
Voorhees,0,1,70.3070323158692,2.1048467754067586,70.73997922542293,22.076346840045094
Wayland,0,1,70.70249573550973,5.4000221237959884,71.16120620903573,10.475718313122748
N Michigan,0,1,69.26366191226937,18.039273652099443,69.74236714472734,2.095336695765084
Arkansas-FS,0,1,70.25810063400783,2.4057451006767803,70.744209989554,17.02945628890401
Northwestern,14,19,59.70681711734911,12.378944802573562,60.29735801674355,12.29800921023148
Sewanee,0,1,69.3012517371079,22.993733171527495,69.89353686489142,1.7189992329830321
Tampa,0,1,70.02931022868555,1.419183056207377,70.63381160101996,25.06116331199268
Col Springs,0,1,70.00692556285563,1.4145007330032449,70.62501563422661,26.88284195857625
Schreiner,0,1,69.9063094315749,1.6356602205306083,70.54903275782893,30.92120176201366
Dallas Chr,0,1,69.76567425536732,2.7622724080874694,70.41166262693156,39.31150214020838
Bluefield WV,0,2,70.15113487431942,3.3822553018915817,70.81915497692204,38.92595913048039
Menlo,0,1,70.2694724623181,1.6700560577775267,70.94256257875601,11.685650277095855
Le Tourneau,0,1,69.93433678919757,1.5279121501029793,70.61282403902099,15.03455413551256
TX Southern,19,14,74.83129193538502,10.514799593238921,75.51087070373573,11.533166487643578
LaGrange,0,1,69.82083687965816,1.6346332048395005,70.5164006193299,33.04132837844235
UT Arlington,15,17,76.75618379315426,12.063118029197161,77.45275105403192,12.885934216994064
Kentucky St,0,1,69.99136113413057,1.4162021154678375,70.75715852693288,6.223677008920782
Detroit,13,19,70.32158390741749,11.716100912210635,71.10455902476318,13.024446967874802
Vanguard,0,1,70.26916426876376,1.8706285093301638,71.07327439222082,10.386990834304703
Reinhardt,0,2,70.10290610151856,13.85687108668417,70.9108175004891,36.77084300960858
Trinity TX,0,1,69.16679957475742,8.878850911411517,69.99960856090188,1.4142175177074185
St Edward's,0,1,69.47371730483196,4.166322124134901,70.31717150920991,3.1707298111662623
Robert Morris,21,13,69.6440010146378,9.72999158259078,70.52756065625698,10.20003955540371
Claflin,0,1,69.67955015963354,2.514298152421755,70.58367474693978,5.173334851773954
Hope Intl,0,1,69.90809352317152,1.4955377361687594,70.81678043093969,11.89157578408216
Marygrove,0,1,69.40091509064182,29.094975934761756,70.3317634216535,56.32678728839121
MN Morris,0,1,69.54821440261689,3.800350076478596,70.48206140860952,37.851229262430714
Grand Canyon,15,14,72.3461931956252,9.157785880501912,73.28195760448612,9.353157318165119
Black Hills St,0,1,70.10066788451262,1.4590599656802177,71.04235152139134,11.083872019558072
Haskell,0,1,69.55660026334488,3.310693293166878,70.49875074587663,34.970804328930534
Texas A&M Intl,0,1,69.16003030843267,14.829701803782536,70.10963235843231,1.6990268362315566
Truman St,0,1,70.04173539062174,1.427640729729107,70.99281982133785,8.686814259644938
George Mason,11,20,70.26161256367973,9.331822473906152,71.21761189534774,9.746224024141277
Johnson Bib,0,1,69.3460508828294,19.873247733962124,70.31443867138687,57.25666548484896
La Sierra,0,3,71.03922864370051,7.827313190836219,72.01306370670035,25.119949727337787
Olivet Naz,0,1,68.91563523522711,10.793764671391951,69.89119682166329,1.621411522185768
Limestone,0,1,69.69659056306315,2.594819040764963,70.72065112299849,6.55229494147095
SW Adventist,0,1,69.28735057001354,14.204208637156874,70.3229357163035,55.348489802495216
Louisiana Col,0,3,70.57172951300812,6.592384404874313,71.60918893240269,29.632802641770176
Anderson IN,0,1,69.60630801548741,3.3489254257125145,70.64681758964585,20.97195886036832
Columbia Intl,0,1,69.41359573315786,25.895283300709707,70.45982339818075,32.19757847178331
Asbury,0,1,69.47288253082044,3.105647932123707,70.54006173180338,29.62654795519546
Wheelock,0,1,69.36525286908795,25.795490725945353,70.44073373299602,40.136693402287314
St Joseph's IN,0,1,69.31979450726507,4.654142559190411,70.40907271837158,45.67101498343946
Tuskegee,0,1,69.04796898327996,6.416061269187725,70.13755050872633,1.4887699277222055
Hendrix,0,1,69.33993617588888,15.334721240212884,70.43780131083352,38.379641194266064
Tusculum,0,2,69.99798904887238,13.371713420763845,71.11945213539612,30.73721759632152
Presentation,0,1,69.54620264552709,40.55107746573639,70.66867518718772,5.9033907729231725
North Park,0,1,69.28963083030709,17.96549324427178,70.41559986826421,42.562603891590854
ETSU,18,15,75.11649316345131,12.707609251887032,76.24970990509868,11.28473388239819
Bacone,0,1,69.37984522405034,8.301230012813077,70.5203567755877,21.278756221359355
Covenant,0,1,69.23677828827987,15.921032802106538,70.38377809447474,47.646758111017206
Blue Mtn,0,1,69.27421010968284,8.17500156076634,70.42352396604136,6.4202297991703094
Caldwell,0,1,69.64944484806445,2.8117481484849853,70.80452720853253,19.22122370248613
Chestnut Hill,0,1,69.67901357279658,2.5213546092755985,70.8346567722284,4.888130839582604
Alice Lloyd,0,1,69.1737366569233,13.882778163638113,70.35952381598088,50.68064715192749
Howard Payne,0,1,69.26776232249813,9.466488539591127,70.48395211150478,37.40667480394993
MI Dearborn,0,1,69.28921040084865,19.2489060124663,70.50633462277287,35.61413055496801
Coker,0,1,69.04725825079286,11.456403513601517,70.26519104364493,2.235951088778034
West Alabama,2,2,69.30257121019109,15.32042852164098,70.5233219258819,4.968196703275603
Tougaloo,0,2,70.27834891658095,3.3694263605491663,71.49950605020979,14.001692027733734
Cairn,0,1,69.18386336914763,19.426090742652868,70.43194930553896,42.07397190850569
Eckerd,0,1,69.05568898203968,13.095303995703473,70.30527232120942,2.065854287036672
N Illinois,15,17,60.29269926777151,12.08271882125378,61.54836042175313,10.426581487763473
B Jones,0,1,69.51826634230261,2.5777253347788958,70.77716303366041,22.396665638361945
Jarvis Chr,0,1,69.30865003602787,21.733168396765276,70.59012832063466,26.212710964602028
Portland St,17,14,71.88047489000682,9.57887073347869,73.1685706149587,9.685388534421667
Morehouse,0,1,69.08879829619771,16.33999115521734,70.38725364886976,1.9484880120244688
St Thomas TX,0,1,69.04399805674208,9.07517982850565,70.34668978433717,3.11001494769764
Mesa St,0,1,69.23518489388017,12.345463032281794,70.54073364876386,5.996545384113271
ME Ft Kent,0,1,69.38080121794916,26.80180618602454,70.68747829000199,14.059704598270667
Clearwater Chr,0,1,69.19298595536917,15.079916831949499,70.5041999595313,35.5087814235144
Hillsdale,0,1,69.10043822856782,14.529452884904979,70.42637320725015,41.79594343345888
UC Santa Cruz,0,1,69.34350809969193,27.041259231127142,70.67826716371492,3.9984231258233263
MIT,0,1,69.4371736213055,28.733417286752598,70.77525402908228,6.260910091651622
Earlham,0,1,69.15505093344102,17.56112017551789,70.50674882771244,35.95334699706834
Westminster PA,0,1,69.14878634082281,15.08580992009015,70.51446487287986,34.645814162697015
City Col NY,0,1,69.17916839489851,11.749076465727327,70.55054138428328,29.091261897162173
Virginia Tech,9,22,63.694996887384185,12.464006477576746,65.06971133013728,9.983827815063087
Houghton,0,1,69.22341605502722,20.447960356937,70.61346648574946,7.4618691706123945
