Gonzaga,32,1,87.04756766003227,11.374068767086058,58.075345470760574,9.432557003658276
Villanova,31,3,79.95125924963537,10.424722909514767,56.274249787397736,8.339516442848675
Wichita St,29,4,83.31548936689529,12.05543231283272,61.273021951605664,11.88139327721985
West Virginia,26,8,84.11146863074306,13.263020506900496,63.4812496955112,10.436100497175177
SMU,30,4,77.0739665317391,10.547154714625568,57.23584250635544,9.934514458020933
Purdue,24,7,83.89000123796335,9.359866845246913,64.14262305029611,9.812289563607916
Kentucky,29,5,87.91921735265967,13.163334771166273,68.24145947938626,9.773597261726124
North Carolina,26,7,86.83596243041002,13.546094912628398,67.46811080542774,11.651419878544736
Oregon,28,5,79.52705552521822,12.399369021370577,60.4755478970476,7.889033421142818
Louisville,24,8,80.21178869857287,10.746607952608757,61.494670621287256,9.908810471151158
Duke,27,8,83.46637619989578,11.572250989126724,64.80585195198873,9.71181079364471
Kansas,28,4,86.83585149892406,9.51066429239585,68.46623230612516,9.765635668327096
Florida,24,8,80.55301506423109,11.638822800720305,62.22932901964791,9.632588360388397
Cincinnati,29,5,74.87341635648626,13.484191033058798,56.586812368553396,10.170831833011425
St Mary's CA,28,4,72.03530499528947,10.334048541845393,54.19156416157513,12.073782409452368
Arizona,30,4,78.18861320943682,9.09439767110208,60.37937950521025,7.69351588491876
Wisconsin,25,9,72.67598647284204,9.926276017988364,56.82732831548547,11.260408565587682
Baylor,24,7,74.02751746876977,7.367119399278668,58.25994228863304,9.94651570730101
Florida St,25,8,83.29668838373085,13.787392998577362,67.5610339188876,9.116203922747175
Notre Dame,25,9,81.07479102420875,8.881951986524916,65.41097474797125,6.9109371990756
Michigan,24,11,77.21895690411623,10.049984531255095,61.710945974766986,11.11938449037258
UCLA,29,4,89.68103214513596,15.308610708727802,74.71277195937832,7.7478579676605435
Butler,23,8,78.33998140821717,10.565733257511997,64.23158463386035,8.34308647447543
MTSU,29,4,74.01254340621264,9.46488237873387,60.07658581761688,9.269160818611844
Virginia,22,10,66.96535342796129,9.158268632144942,53.16540448738433,14.452890643816733
Creighton,24,9,82.96212533601512,12.648923132788283,69.21181459835194,9.267087450399627
Rhode Island,24,9,74.95868992226909,10.72659419087201,61.23030929499388,8.54135151095184
Houston,21,10,75.41193963598033,10.994020559986996,62.124513342586226,9.364220463941196
Dayton,23,7,78.21567959208267,9.036009963164643,65.14116232874716,8.825444127755507
Iowa St,23,10,81.08759663493777,13.391490702853318,68.07925204893414,10.084737335264984
Nevada,28,6,82.166485798814,10.216721202923031,69.90744486947432,8.667723651750737
VA Commonwealth,26,8,76.64269641643246,9.949369045661067,64.58127466176616,9.136973158337742
Oklahoma St,19,12,86.62568017567197,14.105069362615511,74.97564850027695,11.09995240688113
Minnesota,24,9,77.529370405665,11.99341397379278,66.18672156588468,9.765281375705658
Marquette,19,12,84.78343578831242,12.09691427557543,73.47601609261551,10.427520421661086
Bucknell,26,8,78.22503922845118,7.304759475212411,66.924072223495,7.528144530245783
Northwestern,23,10,72.08559635110655,9.466003135938514,60.86039863343229,7.065424243969519
South Carolina,21,10,72.68609870070011,9.937407207125968,61.48423630710271,11.30928497908999
Utah,18,11,79.21742470204674,9.384950465230954,68.10774032077056,10.929346708927298
Vermont,28,5,72.11942552864177,8.891849495257002,61.08743523933553,10.009101885152774
Arkansas,25,9,82.49137292040224,10.105058867249276,71.63692234378372,8.733357764720685
Maryland,24,8,75.50694121506116,8.738203492523915,64.95572587261454,6.621559373797749
Texas Tech,18,14,73.26500102976509,10.79722819611361,62.734531473812886,9.815590258732547
BYU,22,11,84.0724623153642,10.473573256739002,73.57115407078216,12.827571490006951
Miami FL,21,11,69.6163230553094,9.249586463143173,59.23604570503348,10.004756833208647
Indiana,18,15,81.0064951372605,14.01883581488907,70.80864309598786,12.016983265455924
Kansas St,20,13,72.94305732974597,10.205192603744303,62.907215236288295,10.898253203794289
Louisiana Tech,21,10,76.80256269143761,10.131703085640938,66.81774980943051,9.888815770347902
USC,24,9,80.53142180256455,8.318369286264755,70.6010170882373,9.002549557733248
Illinois St,26,6,68.15884166713633,8.03515594651087,58.339903981472304,9.839903751101547
California,21,12,68.8183608798419,9.070289490113746,59.01736605641642,9.270662015459184
Princeton,22,6,69.72344923167601,8.27914718081027,59.955389713977674,10.755432785281334
Wake Forest,19,13,84.97326588340279,12.11634432464536,75.89993014913652,10.23522706013224
Syracuse,18,14,76.92411337117233,12.54463900720599,67.8697060395851,11.810774562763278
ETSU,25,7,77.28847871704325,12.747591240411577,68.27460442571707,7.481179541119366
Vanderbilt,19,15,72.77908220137881,9.04118100754771,64.03946249616735,10.815199049043374
TCU,18,15,75.37756470407258,10.312483583110623,66.75106950557684,9.268134021669075
UNC Wilmington,27,5,83.28204116565273,12.649341873832562,74.71602214527708,9.0804517970869
Monmouth NJ,27,6,81.20755561244346,10.901824328678838,72.65581551189742,9.981855564823121
Xavier,21,13,76.74540787378109,8.966161859770102,68.26909578730229,10.105943220902459
Virginia Tech,22,10,80.17528236503416,11.564415301390024,71.7433119431407,9.590030754774117
Clemson,17,15,76.62258165507485,9.317817580358334,68.27678642368886,11.289188060989776
UCF,21,11,67.01128316006161,9.323978381570903,58.7750967227524,10.615572794237401
Michigan St,19,15,72.28273248949132,9.63906177690542,64.25341173626786,9.301161554205695
Seton Hall,21,11,74.51056817273448,10.444238464104211,66.50454482493096,8.747100410919568
Alabama,19,14,67.6612168957802,8.840808317850453,59.81001938008248,10.082064509092788
Providence,20,12,70.51423178630715,7.959674148855102,62.73932110145332,8.403977960083974
